camera & photo retailer	9	[['Leica dealer locator // Stores & Dealers - Leica Camera AG', 'https://us.leica-camera.com/Stores-Dealers/Leica-dealer-locator', 'Leica Dealer Locator Find your closest Leica dealer.'], ['Camera Bar: Home', 'https://camerabar.com/', "Welcome to Camera Bar where we sell Digital Compact Cameras & DSLR's as well as Photo Prints & Enlargements. ... cameras & gear. Fine photographic equipment has always been our trademark. Shop Now. shop now\xa0..."], ['Camera Wholesalers: Shop, Trade-in or Repair Photography ...', 'https://www.camerawholesalers.com/', "Camera Wholesalers is Stamford's only camera store. In-Store Pickup. Knowledgeable staff. Great prices! Leica Boutique, Print photos in-store, trade-in's, repair\xa0..."], ['Green Mountain Camera: Camera Store & Photo Lab, South ...', 'https://www.gmcamera.com/', 'Full service camera store and photo lab located in Vermont. Quality photofinishing and gifting at affordable prices. Huge inventory of cameras and gear.'], ['Wilson Camera- Digital Photo Lab and Portrait Studio in Phoenix ...', 'https://wilsoncamera.com/', 'Retail camera store, photo processing lab and portrait studio in Phoenix and Scottsdale Arizona since 1954.'], ['Kenmore Camera', 'https://kenmorecamera.com/', 'Family owned and operated since 1974, Kenmore Camera has grown to become the Northwest leader in photographic equipment and accessories. With a staff\xa0...'], ['Ace Photo Camera Store', 'https://acephoto.net/', 'Ace Photo is the Largest Independently Owned Camera Shop in the Mid-Atlantic area. We are known for our expert-level staff and our standard of carrying\xa0...'], ['PROFESSIONAL PHOTO RESOURCES -CAMERA AND LENS ...', 'https://ppratlanta.com/', "Atlanta's number one source for renting cameras, lenses, lighting equipment and much ... We rent a wide variety of photo, lighting, and grip equipment for every need. ... Let Professional Photo Resources be your one stop shop for all of your\xa0..."], ["Jack's Camera Shop | Home", 'https://jackscamera.com/', "Welcome to Jack's Camera Shop Online. Jack's Camera Shop opened its doors in 1948, in a small downtown building in Muncie, Indiana. As the photo industry\xa0..."], ['Fort Worth Camera: Home', 'https://fortworthcamera.com/', 'Welcome to Fort Worth Camera located in scenic Fort Worth Texas.']]
cell phones retailer	0	[['Cell Phones, Unlocked & No-Contract Phones, Prepaid Phones ...', 'https://www.walmart.com/cp/cell-phones/1105910', 'Looking for new cell phones? Shop for new cell phones, iPhones, unlocked phones, iPhone accessories, contract mobile phones and more Walmart.com.'], ['5 Places to Buy a Used Cell Phone and What to Ask Before You Buy ...', 'https://www.nerdwallet.com/blog/utilities/where-to-buy-used-cell-phones/', "Don't get scammed on a used cell phone. Learn how to ... Look for a retailer that has buyer protections, says McCue, who bought his used phone on eBay. Seller\xa0..."], ['How to Become a Cell Phone Dealer & Reseller With No Inventory ...', 'https://smallbusiness.chron.com/become-cell-phone-dealer-reseller-inventory-12287.html', 'In the past, starting a cell phone business meant stocking inventory and renting a location. Many cell phone companies now provide opportunities through which\xa0...'], ['U.S. Cellular National Retailer Prepaid Locations | Cell Phone Store ...', 'https://www.uscellular.com/storefinder/index.html?natlRetailer=pre', 'Need to find a U.S. Cellular National Retailer Prepaid Location? Enter your address to see cell phone store locations in your area.'], ['Cell Phones & Smartphones : Target', 'https://www.target.com/c/cell-phones-electronics/-/N-5xte8', 'Shop Target for Cell Phones you will love at great low prices. Free shipping or same-day pick-up in store.'], ['Cricket Wireless', 'https://www.cricketwireless.com/', "Become an Authorized Retailer caret_Icon ... Cricket has a variety of cell phone plans to fit any lifestyle, so you can choose a cell phone plan that's just right."], ['T-Mobile | Order the New Apple iPhone Today!', 'https://www.t-mobile.com/', 'Order the new Apple iPhone today with T-Mobile, delivering outstanding wireless experiences, no annual contracts, plus many perks and benefits.'], ['Cell Phones: New Mobile Phones & Plans - Best Buy', 'https://www.bestbuy.com/site/electronics/mobile-cell-phones/abcat0800000.c?id=abcat0800000', 'Shop new phones online at Best Buy for the latest iPhones, Android smartphones, accessories and plans.'], ['Find Consumer Cellular Phones at a Store near You', 'https://www.consumercellular.com/StoreLocator', 'Looking for a store with Consumer Cellular phones and accessories near you? Just enter your ZIP code, or City and State to find the stores nearest to you.'], ['Cell Phones Retailer Business Plan Sample - Market Analysis | Bplans', 'https://www.bplans.com/cell_phones_retailer_business_plan/market_analysis_summary_fc.php', 'Garbles Cellular Phones cell phones retailer business plan market analysis summary. Garbles Cellular Phones is a start-up retailer, seeking to acquire a market\xa0...']]
cell phones retailer	1	[['Find A Phone Provider or Retailer Near You | Total Wireless', 'https://www.totalwireless.com/findastore', '1156 W FLAGLER ST. MIAMI, FL 33130-1034. (305) 514-9229. 1.6 miles. View Website. Call Now Directions. PHONE SMART MOBILE. Distance: 1.7 miles.'], ['Wirefly | Cell Phone Deals, Compare Cell Phones & Plans', 'https://www.wirefly.com/', 'Compare cell phone plans, deals, smartphones, Internet providers, TV service, business and residential phone service, and more to save money at Wirefly.'], ['AT&T® Official Site - Phone Plans, Internet Service, & TV - att.com', 'https://www.att.com/', "Visit att.com to switch and save on phone plans, internet service, & TV with premium entertainment! America's best network is also the fastest."], ['U.S. Department of Labor Investigation Results in Cell Phone ...', 'https://www.dol.gov/newsroom/releases/whd/whd20180809', 'Aug 9, 2018 ... U.S. Department of Labor Investigation Results in Cell Phone Retailer Paying $130,781 in Back Wages and Damages to 102 Employees in\xa0...'], ['BeMobile: Verizon Wireless Authorized Cell Phone Retailer', 'https://bemobile.com/', 'BeMobile Verizon Wireless offers smart phones, mobile Internet, tablets, accessories, the largest 4G LTE network, locations and career opportunities.'], ['Store Locator', 'https://www.att.com/stores/', 'Find an AT&T store or AT&T Authorized Retailer near you to shop for smartphones, cell phone accessories, and DIRECTV packages. Select a store name from\xa0...'], ["The Best Place To Buy Cell Phones In 2019 Isn't Where You'd Think", 'https://www.moneymanifesto.com/the-best-place-to-buy-your-new-cell-phone-isnt-where-you-would-think-6959/', 'Jan 1, 2019 ... We share the best place to buy cell phones and how to save big. ... After I check out Amazon, I look at other online retailers online because\xa0...'], ['Top 10 Best Cell Phone Stores in Washington, DC - Last Updated ...', 'https://www.yelp.com/search?find_desc=Cell+Phone+Stores&find_loc=Washington%2C+DC', 'Reviews on Cell Phone Stores in Washington, DC - DMV Unlocked Wireless, Mobile2Mobile- iphone, ipad, & Galaxy Repair, Cell Depot, Gadget TLC, AT&T\xa0...'], ['Find A Store Near Me | Our Retailers | Net10 Wireless', 'https://www.net10wireless.com/findastore', 'Enter your location, and easily find the closest Net10 Wireless retailer to you. Find a phone store near you today! ... ANTON CELLULAR. Distance: 2.9 miles.'], ['Berkeley Ordinance Requiring Cell Phone Retailers to Warn ...', 'https://www.law.com/therecorder/2019/07/02/berkeley-ordinance-requiring-cell-phone-retailers-to-warn-consumers-will-remain-in-place-ninth-circuit-rules/', 'Jul 2, 2019 ... The organization aimed to stay the enforcement of a 2015 Berkeley ordinance requiring cell phone stores to hand out pamphlets alerting users\xa0...']]
cell phones retailer	2	[['(Smart) Cell Phone Retailers Can Grow Refurbished Revenue by ...', 'https://www.liquidityservices.com/blog-refurbished-cell-phone-sales-increased-13-percent/', 'Oct 10, 2019 ... While the primary market for new cell phones grew 3% in 2017, the refurbished cell phone market grew 13%. Increase revenue through\xa0...'], ['Find A Phone Store Near You | Simple Mobile', 'https://www.simplemobile.com/findastore', 'Simple Mobile has stores and retailers nationwide. Find the closest Simple Mobile retailer to you here!'], ['Find A Phone Retailer Near You | Straight Talk Wireless', 'https://www.straighttalk.com/wps/portal/home/h/retaillocations', 'Straight Talk Wireless phones and service plans are available at over 3000 Walmart stores nationwide. ... Unlimited international calls are available to landline and mobile numbers in select destinations only, which are subject to change at any\xa0...'], ['Cell Phone Stores Near Me - Wireless Shop Locator- MetroPCS®.com', 'https://www.metrobyt-mobile.com/storelocator', 'Find a Metro® by T-Mobile (formerly MetroPCS®) store near you. Use the locator to find the closest cell phone store or shop nearby or to get hours of operation\xa0...'], ['Dealers', 'https://www.pagepluscellular.com/dealers/', 'Interested in becoming a prepaid wireless cell phone dealer? Many prepaid wireless dealers are benefiting from growing consumer demand. Join Page Plus\xa0...'], ['Find a Retailer | weBoost', 'https://www.weboost.com/find-a-retailer', 'Basic Home is an affordable cell signal booster; designed to enhance AT&T and Verizon cell ... Home Complete is our most powerful, cell signal booster for residential use; highly ... Read our Consumer Guide to Cell Phone Signal Boosters.'], ['Find a Store Location', 'https://www.spectrum.com/stores.html', 'Find a store near you to experience Spectrum Mobile, Internet, TV and Voice. You can shop for mobile plans, new cell phones, pick up your self-install kit, make\xa0...'], ['Ram Mount Cradle Holder for Universal X-Grip Cellphone/iPhone', 'https://www.amazon.com/Cradle-Holder-Universal-X-Grip-Cellphone/dp/B0055PH0XA', '... for Universal X-Grip Cellphone/iPhone with 1-Inch Ball - Non-Retail Packaging ... Texel WebGrip with RAM Mount X-Grip Phone Cradle B-Ball 1 inch (Black)\xa0...'], ['Find a MetroPCS® Store | Store Locator | MetroPCS®', 'https://www.metropcs.com/find-store.html', 'Find a MetroPCS® store near you. MetroPCS® with its nationwide 4G LTE coverage provides cell phones and low-rate prepaid plans. Find a MetroPCS® store\xa0...'], ['Attention, Shoppers: Store Is Tracking Your Cell - The New York Times', 'https://www.nytimes.com/2013/07/15/business/attention-shopper-stores-are-tracking-your-cell.html', "Jul 15, 2013 ... Using video surveillance, and signals from shoppers' cellphones and apps, retailers are tracking customers' behavior and moods."]]
cell phones retailer	3	[['Best Cell Phone & Service Reviews – Consumer Reports', 'https://www.consumerreports.org/cro/cell-phones-services.htm', 'Consumer Reports has honest ratings and reviews on cell phones and ... Canadian Cell Phone Service Providers (8) ... Refurbished Cell Phone Stores (7).'], ['Attention, Shoppers: Store Is Tracking Your Cell - The New York Times', 'https://www.nytimes.com/2013/07/15/business/attention-shopper-stores-are-tracking-your-cell.html', "Jul 15, 2013 ... Using video surveillance, and signals from shoppers' cellphones and apps, retailers are tracking customers' behavior and moods."], ['Sprint: Best Value in Wireless', 'https://www.sprint.com/', 'Shop for cell phones & wireless calling plans from Sprint. Switch to Sprint today and find great deals on unlimited data plans for the whole family.'], ['National Cell Phone Retailer Defeats Misclassification Claims Class ...', 'https://www.cdflaborlaw.com/case-studies/case/national-cell-phone-retailer-defeats-misclassification-claims-class-certifi', 'A national cell phone retailer sought our help on misclassification claims asserted by store managers and assistant managers in California. In the process of\xa0...'], ['Verizon Wireless Premium Retailer and Authorized Dealer | TCC', 'https://www.tccrocks.com/', "TCC is your neighborhood's Premium Verizon Wireless Retailer and Authorized Dealer of all Verizon smartphones, tablets and more on the 4G LTE network."], ['Phones | Cellular One', 'https://www.cellularoneonline.com/phones', 'Find a Store VIEW DETAILS. Luna. FREE. RETAIL: $99.99. Find a Store VIEW DETAILS. Blu Zoey. FREE. RETAIL: $25.99. Find a Store VIEW DETAILS. Unnecto\xa0...'], ['Stores', 'https://www.boostmobile.com/stores.html', 'Search for Boost Mobile Location. Zip Code. Filter by ... Find Boost Mobile phones at: Walmart logo. Re-Boost at these national retailers: 7-11 logo Walgreens\xa0...'], ['Find a Store near You | Ultra Mobile', 'https://www.ultramobile.com/store-locator/', 'Ultra Mobile Logo. Store Locator About Ultra IOT Solutions Flex Features · Become a Retailer Careers · In the News Ultra Values Phone Order Status Phone\xa0...'], ['Verizon Wireless Cell Phones & Tablets | Cellular Plus Verizon ...', 'https://cellularplus.com/', 'Cell Phones, Smartphones, Tablets and all of the accessories to protect them. ... All at Cellular Plus – your local Verizon Wireless Authorized Retailer with over\xa0...'], ['Cellular Sales: Smartphones & Plans, Verizon Authorized Dealer', 'https://www.cellularsales.com/store/home/', 'Smartphones & Plans, Verizon Authorized Dealer | Cellular Sales ... Order by phone at 833-899-3325 •. M-F 8am-8pm EST. Service & Support. Customer\xa0...']]
cell phones retailer	4	[['Find a Store', 'https://ww2.simplemobile.com/findastore?lang=en', '... plans, and much more. Come into a Simple Mobile retail location today. ... W&R APPLE BERRY PHONE REPAIR STORE ,CORP. Distance: 0.49 miles.'], ['Verizon Wireless - Wikipedia', 'https://en.wikipedia.org/wiki/Verizon_Wireless', 'Cellco Partnership, doing business as Verizon Wireless, is an American telecommunications ... Verizon Wireless offers mobile phone services through a variety of devices. Its LTE in ... It is still seen in the front of many stores. In September 1999\xa0...'], ["Need a New Phone? Walmart's Got Easier Upgrades Online and ...", 'https://corporate.walmart.com/newsroom/2019/06/17/need-a-new-phone-walmarts-got-easier-upgrades-online-and-more-wireless-experts-in-stores', 'Jun 17, 2019 ... To save customers money, those shopping postpaid cell phones on Walmart.com will find the same everyday low prices offered in-stores,\xa0...'], ['How shoppers use their smartphones in stores | Retail Dive', 'https://www.retaildive.com/news/how-shoppers-use-their-smartphones-in-stores/444147/', 'Jun 7, 2017 ... Nearly 60% of shoppers look up product information and prices while using their mobile phones in stores, making a mobile strategy critical for\xa0...'], ['ETrade Supply: Cell Phone Repair Parts Wholesale and Retail Online', 'https://www.etradesupply.com/', 'Cell Phone parts supplier in China, iPhone LCD screen, battery, flex cables, and other small parts wholesale and retail worldwide. - ETrade Supply.'], ['Top 10 Best Unlocked Cell Phone Stores in Atlanta, GA - Last ...', 'https://m.yelp.com/search?find_desc=unlocked+cell+phone+stores&find_loc=Atlanta%2C+GA', 'Reviews on Unlocked Cell Phone Stores in Atlanta, GA - Cell Phone Unlock & Repair, ... Mobile Phone Accessories, Mobile Phones, Mobile Phone Repair.'], ['CellOnly | A Verizon Authorized Retailer Proudly Serving the Midwest', 'https://cell-only.com/', 'Verizon retailer CellOnly has multiple locations in Wyoming South Dakota, ... best service available along with the latest LTE Advanced cell phones on the\xa0...'], ['Electronics Donation and Recycling | Reduce, Reuse, Recycle | US ...', 'https://www.epa.gov/recycle/electronics-donation-and-recycling', 'May 17, 2019 ... For every million cell phones we recycle, 35 thousand pounds of ... If you are an original equipment manufacturer or retailer, learn how to join\xa0...'], ['Mobile Devices, Home Entertainment & Appliances | LG USA - LG', 'https://www.lg.com/us/authorizeddealers/lg_online_authorized_retailers', "When deciding where to purchase a new LG product, look for the logo and choose an LG authorized dealer. You'll be assured of receiving a genuine product,\xa0..."], ['Retail POS System - Retail Point of Sale Software | RQ by iQmetrix', 'https://www.iqmetrix.com/retail-pos', 'Our Retail POS software, RQ, allows your team to serve customers faster and more effectively, with more confidence than ever ... Cell Phone Repair Shop POS\xa0...']]
cell phones retailer	6	[['Cell Phone Trafficking & Cell Phone Hacking: A Risky Business ...', 'http://stopcellphonetrafficking.com/', 'Thinking about getting involved in cell phone trafficking? If you buy prepaid wireless phones from stores or from other traffickers to hack or resell them, you could\xa0...'], ['CellularOutfitter: The Largest Wholesale Cell Phone Accessory Site ...', 'https://www.cellularoutfitter.com/', "Discover the largest selection of cell phone accessories online! We have the lowest ... you'll find. Find your perfect phone accessory today. ... Retail Price: $18.99."], ['Laptop - Cell Phone - iPhone Repair in Maple Grove | Device Pitstop', 'https://www.devicepitstop.com/maple-grove/', "Your one-stop shop for laptop, cell phone, tablet, console, and iPhone repair in ... Don't mess with the mall or bother with a big box retailer, Device Pitstop is\xa0..."], ['Wireless Zone - Authorized Verizon Retailer - mobile devices ...', 'https://wirelesszone.com/', 'Wireless Zone, Authorized Verizon Retailer, offering the latest mobile devices, ... Wireless Zone® has a number of 5G-ready phones to support this advanced\xa0...'], ['BankMyCell: Cell Phone Trade-in For Cash, Phone BuyBack ($)', 'https://www.bankmycell.com/', 'Compare trade-in quotes from leading buyback stores and sell your cell phones and electronics for more - 100% safe, FREE shipping and super fast payments.'], ['Section 9.96.020 Definitions', 'https://www.codepublishing.com/CA/Berkeley/html/Berkeley09/Berkeley0996/Berkeley0996020.html', 'B. "Cell phone retailer" means any person or entity that sells or leases, or offers to sell or lease, Cell phones to the public, where the sale or lease occurs within\xa0...'], ['Find a Life Wireless Store Near You', 'https://www.lifewireless.com/stores', 'Life Wireless® provides free government cell phones and cellular service for ... Please contact the retailer regarding new Lifeline service or re-certification.'], ['Cell Phone Batteries at Batteries Plus Bulbs', 'https://www.batteriesplus.com/battery/cell-phone', 'Charge your phone and keep it powered all day with the right cell phone battery replacement. Shop Cell Phone Batteries for top phone brands at Batteries Plus\xa0...'], ['Court rules Berkeley may require warnings that cell phone use risks ...', 'https://www.sfchronicle.com/bayarea/article/Court-rules-Berkeley-may-require-warnings-that-14068147.php', 'Jul 2, 2019 ... Berkeley can require cell phone retailers to warn customers that carrying the phones close to their bodies may expose them to radiation above\xa0...'], ['Noblesville firm with funny name making mark with unique cell ...', 'https://www.ibj.com/articles/72275-noblesville-firm-with-funny-name-making-mark-with-unique-cell-phone-cases', 'Jan 30, 2019 ... Instead, Scooch officials have gone into cell phone stores and sold the managers and other employees there on the case first and then count\xa0...']]
cell phones retailer	7	[['Gazelle: Buy and Sell Used Cell Phones and Electronics', 'https://www.gazelle.com/', 'Buy and Sell your used cell phones and electronics. Sell your iPhone, Samsung Galaxy, iPad and more for cash, or buy used iPhones, iPads and other cell\xa0...'], ['RadioShack: Shop Online + Shop In-Store', 'https://www.radioshack.com/', 'Home Phone · Cell Phone & Tablet Accessories .... Become a RadioShack Dealer · Education Sales. © 2019 General Wireless Operations Inc. dba RadioShack.'], ['Cell Phones | EWG', 'https://www.ewg.org/key-issues/consumer-products/cell-phones', 'Could long-term exposure to cell phone radiation cause harm? ... appeals court, allowing the city to go forward with its ordinance requiring cellphone retailers to\xa0...'], ['Buy iPhones, Cell Phones, iPads & Electronics | GameStop', 'https://www.gamestop.com/electronics', 'Up your mobile game with new and used iPhones, iPads, smartphones, Androids, tablets and ... Pre-Owned Phones ... Stores. Find a GameStop Store near you\xa0...'], ['Stores - Executive Cellular Phones', 'http://www.executivecellularphones.com/stores.php', 'Store, Phone, Fax, Address, City, State, Zip. Arnot Mall, Directions · 607-846-3831, 607-873-7046, 3300 Chambers Rd,, Horseheads, NY, 14845. Bay Plaza Mall\xa0...'], ['Phones', 'https://www.credomobile.com/shop/phones.html', 'Apple® iPhone® 8 Plus. Retail Price: $549.00 $549.00. img/3/galaxy-s7_front_150x225.png. Samsung Galaxy S 7 - Refurbished. Retail Price: $299.00 $299.00.'], ["Africa's top mobile phone seller Transsion lists in Chinese IPO ...", 'https://techcrunch.com/2019/09/29/africas-top-mobile-phone-seller-transsion-lists-in-chinese-ipo/', 'Sep 29, 2019 ... Chinese mobile phone and device maker Transsion has listed in an ... Transsion is a top seller of smartphones in Africa under its Tecno brand.'], ['Major Stores Increase Tracking Consumers Via Their Cell Phones ...', 'http://www.blackstarnews.com/us-politics/news/major-stores-increase-tracking-consumers-via-their-cell-phones-senator-schumer-says', 'Jul 28, 2013 ... Major national retailers are increasingly using sophisticated monitoring software to track every movement shoppers make while in their stores,\xa0...'], ['Kyocera mobile phones', 'https://www.kyoceramobile.com/', 'Kyocera creates mobile phones that help people feel comfortable with new technology. ... Utilities - Transportation & Logistics - Oil & Gas - Manufacturing - Retail\xa0...'], ['Cell Phone Charging Stations for Malls and Retail Outlets ...', 'https://gochargenetworks.com/charging-lockers-malls-retail-outlets/', 'Sep 16, 2019 ... Mobile charging stations are in demand for retailers more than ever. When shoppers hit the red zone on their cell phone battery, they often think\xa0...']]
cell phones retailer	8	[['motorola US | unlocked cell phones & modular smartphones', 'https://www.motorola.com/us/home', 'Say hello to moto. Buy new unlocked Android cell phones and modular smartphones from motorola. Customize your experience with moto mods.'], ['Shop Phones - Lycamobile', 'https://www.lycamobile.us/en/shop-phones/', 'Lycamobile is not a party to any transaction you may make on ourwirelessstore.com and disclaims all responsiblity or liability for any products purchased\xa0...'], ['Store Locator | Stores Near Me - GoSmart Mobile', 'https://www.gosmartmobile.com/wps/portal/home/h/retailers', '1156 W FLAGLER ST. MIAMI, FL 33130-1034. (305) 514-9229. 1.6 miles. View Website. Call Now Directions. PHONE SMART MOBILE. Distance: 1.7 miles.'], ['Tax Guide for Mobile Phone Vendors', 'http://www.cdtfa.ca.gov/industry/mobile-phone.htm', 'Sales of mobile phones, tablets, or other wireless devices are normally sold in one of two types of transactions. Bundled Transaction – When you sell mobile\xa0...'], ['MTI: Leading Retail Security for Phones, Tablets, Global Service', 'https://mtigs.com/', 'MTI protects SmartPhones, Tablets, and Laptops globally for Apple, Samsung, Google and more. Plus Global Technical Service anywhere in the world. Learn\xa0...'], ['Smartphones, Mobile Phones & Cell Phones - Unlocked Phones ...', 'https://www.microsoft.com/en-us/store/b/mobile', 'Explore smartphones, unlocked mobile phones and mobile accessories and purchase from the official Microsoft Store.'], ['Apple Store - Find a Store - Apple', 'https://www.apple.com/retail/', 'Offer may not be available in all stores and not all devices are eligible for credit. Apple or its trade-in partners reserve the right to refuse or limit any Trade In\xa0...'], ['Where to buy | Cat Phones', 'https://www.catphones.com/en-us/where-to-buy/', 'Please note: Availability in stores may vary. Please contact ... We are confident in how rugged all Cat phones are, making them the right tool for the job. To prove\xa0...'], ['Should Cell Phone Makers Start Cutting Retail Exposure? | Seeking ...', 'https://seekingalpha.com/article/206761-should-cell-phone-makers-start-cutting-retail-exposure', 'May 25, 2010 ... With the advent of smart phones, cell phone companies have transformed their marketing strategies by switching from retailers to direct sales\xa0...'], ['Reputable Online Retailer to Buy Cell Phone Battery? (electronics ...', 'http://www.city-data.com/forum/cell-phones-smartphones/2078825-reputable-online-retailer-buy-cell-phone.html', 'For those who have to purchase their cell phone batteries online ... the stores no longer carry it, which online retailer do you purchase from.']]
cell phones retailer	9	[['Spectrum Mobile Store Locator', 'https://mobile.spectrum.com/support/article/360000128167/spectrum-mobile-store-locator', 'Aug 9, 2019 ... Spectrum Mobile is featured at several Spectrum stores nationwide. You can browse available devices and accessories and get help with\xa0...'], ['Electronic Waste :: City & County of Honolulu, Department of ...', 'https://www.opala.org/solid_waste/eWaste.html', 'All Target locations. FREE DROP-OFF of MP3 players, cell phones and ink cartridges. Contact stores for more information; Ala Moana: 206-7162; Honolulu: 441-\xa0...'], ['Find a Store | GreatCall', 'https://www.greatcall.com/store-locator', 'Use the GreatCall store locator to find Jitterbug and Lively products at a retail store near you.'], ['Shop Phones: iPhone XS, Galaxy Note9 and more - Bluegrass ...', 'https://bluegrasscellular.com/shop/devices?device_type=79', "See the best deals on the latest cell phones and tablets including iPhone XS, Galaxy Note9, and iPad Pro. Bluegrass Cellular is Kentucky's hometown provider."], ["Cell Phones - Fry's Electronics", 'https://www.frys.com/mobile/', 'Shop Frys.com for Cell Phones. ... AT&T Cell Phones · Unlocked Cellphones · Unlocked Cell Phones · Cellphone Accessories Cell Phone Accessories.'], ['Best Cell Phone Store POS Software - 2019 Reviews & Pricing', 'https://www.softwareadvice.com/retail/cellular-wireless-pos-software-comparison/', 'Products 1 - 20 of 116 ... Cell Phone Store POS Software: comparisons of the best retail point of sale programs for cellular and wireless retailers. Reviews, free\xa0...'], ['Wireless World :: Verizon Wireless Premium Retailer - Wireless World', 'http://wirelessworld.com/', 'Wireless World Mobile App ... friends to receive a coupon; Get Tech Coach help for your device; Find the trade value of your phone and access digital rebates!'], ['Best Buy Honolulu in Honolulu, Hawaii', 'https://stores.bestbuy.com/hi/honolulu/478-alakawa-st-763.html', 'Most stores offer Trade-In on eligible items including mobile phones, tablets, other hardware, and video game software purchased anywhere. Participating\xa0...'], ['CPR Cell Phone Repair | iPhone, iPad & Computer Repair Services', 'https://www.cellphonerepair.com/', "When you're in need of fast, reliable repair services for you phone, tablet, computer or other electronics, depend on the experts at CPR Cell Phone Repair."], ["The effect of mobile retailing on consumers' purchasing experiences ...", 'https://www.sciencedirect.com/science/article/pii/S0747563216302448', 'Mobile retailing can be defined as a new kind of consumer purchasing experience, where the consumer buys by mobile phone and collects at home or at the\xa0...']]
clothing & accessories retailer	0	[['Industries at a Glance: Clothing and Clothing Accessories Stores ...', 'https://www.bls.gov/iag/tgs/iag448.htm', 'Industries in the Clothing and Clothing Accessories Stores subsector retail new clothing and clothing accessories merchandise from fixed point-of-sale locations.'], ['Retail Supplies, Store Fixtures Displays', 'https://www.storesupply.com/', 'Store Supply Warehouse is your source for store fixtures, retail supplies and display cases. Our selection of store supplies is guaranteed to ship same-day on\xa0...'], ["Bonobos Official: Men's Clothing & Accessories", 'https://bonobos.com/', "Bonobos is the pioneer of better fitting, better looking menswear. Summer through winter, casual or formal, we've got a fit for every man. Shopping made easy\xa0..."], ['The state of apparel and accessories retailers online in 2018', 'https://www.digitalcommerce360.com/article/apparel-accessories-retailers-online/', 'Jul 31, 2018 ... The clothing and accessories market is stagnating. Overall, apparel and accessories sales grew less than 1% last year, according to U.S.\xa0...'], ["• Sales of the world's leading 10 apparel and accessories retailers ...", 'https://www.statista.com/statistics/266423/leading-10-fashion-goods-retailers-worldwide-in-2010-based-on-sales/', "This statistic depicts the leading 10 apparel and accessories retailers worldwide in 2017, based on retail sales. In that year, TJX was the world's leading apparel\xa0..."], ["Reformation | Sustainable Women's Clothing and Accessories ...", 'https://www.thereformation.com/', "Being naked is the #1 most sustainable option. Reformation is #2. We make sustainable women's clothing and accessories. Free US shipping and returns."], ["Chico's: Women's Clothing & Apparel, Jewelry & Accessories", 'https://www.chicos.com/store/', "Shop Chico's for the latest styles in women's clothing including missy, petite and tall, jewelry & accessories. Available in ... Search. Menu Stores Search. 0 Bag. ×\xa0..."], ["Anthropologie - Women's Clothing, Accessories & Home", 'https://www.anthropologie.com/', "Explore Anthropologie's unique collection of women's clothing, accessories, home décor, furniture, gifts and more. 24/7 free shipping on orders $150+."], ["Macy's - Shop Fashion Clothing & Accessories - Official Site - Macys ...", 'https://www.macys.com/', 'Menu; SHOP BY DEPARTMENT; My Account; STORES · DEALS · LISTS; Gifts; WEDDING REGISTRY · Gift Ideas · Family Fun Time · Stocking Stuffers · Tech\xa0...'], ['Gap Inc. - Wikipedia', 'https://en.wikipedia.org/wiki/Gap_Inc.', 'The Gap, Inc., commonly known as Gap Inc. or Gap, (stylized as GAP) is an American worldwide clothing and accessories retailer. Gap was founded in 1969 by\xa0...']]
